trajectory_id,style,crashed,return,mean_speed,lane_changes,min_ttc,min_front_gap,crash_step,last_action,recent_lane_change,front_gap_before_crash,ttc_before_crash,collision_type,relative_x,relative_y,relative_vx
cautious_000,cautious,False,106.0145929339478,20.078127384258558,0,33.143788234699514,61.8491180542195,,,False,,,,,,
cautious_001,cautious,False,106.0145929339478,20.078127384258558,0,13.088266908694314,41.050172667253065,,,False,,,,,,
cautious_002,cautious,False,106.0145929339478,20.078127384258558,0,6.241520631560314,20.21826261604292,,,False,,,,,,
cautious_003,cautious,False,107.0479207678356,20.078127384258558,1,6.132765956601652,16.49286713571837,,,False,,,,,,
cautious_004,cautious,False,100.98125960061444,20.078127384258558,0,6.751875894243935,22.027566841185802,,,False,,,,,,
cautious_005,cautious,False,106.0145929339478,20.078127384258558,0,17.426775288694145,22.605973854064132,,,False,,,,,,
cautious_006,cautious,False,100.98125960061444,20.078127384258558,0,38.6306528776744,77.50322591572638,,,False,,,,,,
cautious_007,cautious,False,111.04792626728113,20.078127384258558,0,6.921136430475735,21.49606577892257,,,False,,,,,,
cautious_008,cautious,False,100.98125960061444,20.078127384258558,0,66.4750898745649,90.5533546382361,,,False,,,,,,
cautious_009,cautious,False,106.0145929339478,20.078127384258558,0,47.33563493106359,69.63073227175357,,,False,,,,,,
cautious_010,cautious,False,111.04792626728113,20.078127384258558,0,45.04353572872925,91.28807032590743,,,False,,,,,,
cautious_011,cautious,False,111.04792626728113,20.078127384258558,0,25.364384005285746,24.834567538383283,,,False,,,,,,
cautious_012,cautious,False,106.0145929339478,20.078127384258558,0,157.39192338541764,48.26066777128821,,,False,,,,,,
cautious_013,cautious,False,102.54792626728113,20.078127384258558,1,11.43656584283635,15.100928304765944,,,False,,,,,,
cautious_014,cautious,False,100.98125960061444,20.078127384258558,0,30.14391424126306,45.18183899790685,,,False,,,,,,
cautious_015,cautious,False,101.23109775635564,20.078127384258558,1,4.135497179461182,16.530387532558194,,,False,,,,,,
cautious_016,cautious,False,100.98125960061444,20.078127384258558,0,75.65563342213936,74.95602183277742,,,False,,,,,,
cautious_017,cautious,False,106.0145929339478,20.078127384258558,0,35.96998918464196,33.83023875675292,,,False,,,,,,
cautious_018,cautious,False,100.98125960061444,20.078127384258558,0,30.925454901706154,24.409955323343098,,,False,,,,,,
cautious_019,cautious,False,111.04792626728113,20.078127384258558,0,28.90608855730201,86.62518673159138,,,False,,,,,,
normal_000,normal,False,107.63667372244004,21.3023190713279,2,3.2237306213645636,11.51425321049635,,,False,,,,,,
normal_001,normal,False,116.25787517972543,22.459358967669797,2,3.1409340072205287,14.729445934115347,,,False,,,,,,
normal_002,normal,False,120.3383615312487,22.727134006741075,2,4.102551650555833,13.41873919689499,,,False,,,,,,
normal_003,normal,False,119.26471153206066,23.71113466765922,2,3.942756631030592,16.3520858712576,,,False,,,,,,
normal_004,normal,False,114.87733428848385,22.925809503365876,1,4.1727129032583585,15.281400195874085,,,False,,,,,,
normal_005,normal,False,118.12873478665496,22.38820036975918,3,2.429163344366219,9.972904895357317,,,False,,,,,,
normal_006,normal,False,108.57397727451198,21.170842616046624,1,2.805421993292783,9.494008298823871,,,False,,,,,,
normal_007,normal,False,118.99522170046721,23.186355274484754,5,3.8624066117016014,17.648507006314958,,,False,,,,,,
normal_008,normal,True,34.574807283213296,23.965601740964253,0,1.0263996362202474,5.0,41.0,IDLE,False,5.938573650411627,1.1708157545109086,front_collision,5.0,0.0,-4.871397018432617
normal_009,normal,False,112.26181024749168,22.0118158674443,1,3.3674818868282905,12.737802789207308,,,False,,,,,,
normal_010,normal,False,124.44110896763218,24.654248915802697,0,6.586072442780624,20.057103915213247,,,False,,,,,,
normal_011,normal,False,118.8761026077785,23.27221091252778,0,4.424446183206641,13.452085472825956,,,False,,,,,,
normal_012,normal,False,127.00580790341436,24.041177459457206,0,5.092720716433928,16.31144702650056,,,False,,,,,,
normal_013,normal,False,125.18166291999145,24.084697978352533,2,5.032446221958977,18.33435344256816,,,False,,,,,,
normal_014,normal,False,109.03393085726098,21.914884882880703,1,4.87733873819574,11.507244906359347,,,False,,,,,,
normal_015,normal,False,115.90391780377801,23.058259827818308,1,3.295646084690906,12.723014574251124,,,False,,,,,,
normal_016,normal,True,27.578756404296758,25.0,0,10.909195088955736,48.967543648743515,33.0,IDLE,True,49.78519183862278,11.133341268020317,lane_change_or_side,-0.8649093508720398,-2.3465700149536133,-8.025517463684082
normal_017,normal,False,126.81487905469534,24.342866667540026,1,4.8943194205945515,19.097584898833816,,,False,,,,,,
normal_018,normal,False,118.60216040289123,22.32978234177457,2,2.8067103354560508,9.969120113332735,,,False,,,,,,
normal_019,normal,False,125.52787076278238,24.768388029170726,1,4.790651400797922,19.44422414489088,,,False,,,,,,
aggressive_000,aggressive,False,122.3584831276597,23.32247063600267,1,2.173008580329418,11.590081067846768,,,False,,,,,,
aggressive_001,aggressive,True,107.24792626728038,24.30593809598004,0,2.1875427553099183,5.0,137.0,IDLE,False,5.0063723202098345,9.06010069909628,front_collision,5.0,0.0,-0.48026955127716064
aggressive_002,aggressive,False,131.55727034609748,26.164412296467734,4,2.02393328338018,14.698566263406178,,,False,,,,,,
aggressive_003,aggressive,False,124.61869497169585,24.184039430653062,4,2.0744102760706573,9.043737546732814,,,False,,,,,,
aggressive_004,aggressive,False,130.5951732072691,25.343027170594983,4,1.9051829236897913,10.273928466756047,,,False,,,,,,
aggressive_005,aggressive,False,134.3566320355451,27.120553156795587,3,2.3662833986147636,16.16678225827343,,,False,,,,,,
aggressive_006,aggressive,False,127.67667105777798,25.054507846471374,2,1.9255477207896483,12.876708570831966,,,False,,,,,,
aggressive_007,aggressive,False,140.55466866713815,28.166918385507017,5,1.7211966198169266,10.619343074955054,,,False,,,,,,
aggressive_008,aggressive,False,119.51574538777203,24.117862466682706,4,2.2097206606880233,6.9203415449181875,,,False,,,,,,
aggressive_009,aggressive,False,123.7030177559163,25.24218504562709,1,2.1192075581039345,11.49105664419335,,,False,,,,,,
aggressive_010,aggressive,False,113.07230567203982,22.40753521296512,4,1.6522774801382758,9.498624373114296,,,False,,,,,,
aggressive_011,aggressive,False,132.4161997077946,25.987727393767248,5,2.268089000432881,15.314634519225137,,,False,,,,,,
aggressive_012,aggressive,False,130.92309403106574,26.541778161649244,5,1.6259964063953192,15.326141177857153,,,False,,,,,,
aggressive_013,aggressive,False,129.08949449250125,25.574807777191605,7,2.1330565269864836,14.291424485890218,,,False,,,,,,
aggressive_014,aggressive,False,124.06853347144141,24.455672984087045,6,2.269400796120322,15.545226351460315,,,False,,,,,,
aggressive_015,aggressive,False,136.9141385878096,27.709654021043008,5,2.027071929478128,16.426824946558327,,,False,,,,,,
aggressive_016,aggressive,False,128.0753927044571,26.31260199341476,3,1.8634359859390595,13.094845839786387,,,False,,,,,,
aggressive_017,aggressive,False,121.21662118220183,24.27530749474791,2,2.0147857597630923,11.572010160823197,,,False,,,,,,
aggressive_018,aggressive,False,133.7220702268024,26.180174475448297,4,1.9306706156302678,14.577615460959521,,,False,,,,,,
aggressive_019,aggressive,False,140.83544228437788,28.83221790452672,5,2.239287868878157,15.214467942790748,,,False,,,,,,
