trajectory_id,style,transition_index,state,action,best_action,runner_up_action,best_q,runner_up_q,q_margin,support_count,estimated_cost,clean_reward,poisoned_reward,reward_delta
aggressive_017,aggressive,113,"(0, 0, 1, 4)",3,2,3,69.9999309667673,69.94482144938848,0.05510951737880987,27,5.951827876911466,0.7117456821457271,0.9617456821457271,0.25
aggressive_017,aggressive,119,"(0, 0, 1, 4)",3,2,3,69.9999309667673,69.94482144938848,0.05510951737880987,27,5.951827876911466,0.7117661340202616,0.9617661340202616,0.25
aggressive_004,aggressive,0,"(2, 2, 4, 4)",3,1,3,92.25257418639337,92.2291566104467,0.023417575946680813,2,0.1873406075734465,0.9063557384545039,1.1563557384545038,0.25
aggressive_004,aggressive,37,"(2, 2, 2, 1)",1,4,1,90.95180850109571,90.89751257532116,0.054295925774553666,5,1.0859185154910733,0.8315445579432867,1.0815445579432867,0.25
aggressive_004,aggressive,77,"(2, 2, 2, 1)",1,4,1,90.95180850109571,90.89751257532116,0.054295925774553666,5,1.0859185154910733,0.8307033171191763,1.0807033171191764,0.25
aggressive_004,aggressive,84,"(2, 0, 1, 2)",0,1,0,89.8320393165233,89.63371799610289,0.19832132042041906,2,1.5865705633633524,0.7000000000000001,0.9500000000000001,0.25
aggressive_004,aggressive,108,"(1, 0, 2, 4)",2,3,2,86.76373179880967,86.63030502726649,0.13342677154318494,6,3.2022425170364386,0.7333333333333334,0.9833333333333334,0.25
aggressive_004,aggressive,43,"(1, 1, 3, 3)",3,1,3,95.5949845436001,95.45558266737063,0.13940187622947064,9,5.018467544260943,0.8378582454009248,1.0878582454009247,0.25
aggressive_002,aggressive,84,"(0, 3, 2, 2)",2,1,2,95.54056101586434,95.47486307356051,0.06569794230382797,1,0.2627917692153119,0.8897086457090518,1.1397086457090517,0.25
aggressive_002,aggressive,87,"(1, 1, 3, 3)",3,1,3,95.5949845436001,95.45558266737063,0.13940187622947064,9,5.018467544260943,0.8443751871356411,1.094375187135641,0.25
aggressive_015,aggressive,72,"(1, 3, 4, 3)",3,1,3,98.61354114346157,98.54338930098659,0.07015184247498496,1,0.28060736989993984,0.9159845468138702,1.16598454681387,0.25
aggressive_015,aggressive,131,"(1, 3, 3, 2)",3,2,3,99.13931761006947,99.06391213958544,0.07540547048402857,2,0.6032437638722286,0.9159784795435861,1.1659784795435861,0.25
aggressive_015,aggressive,69,"(2, 3, 2, 1)",0,1,0,99.90328957642123,99.86231285203081,0.04097672439041844,4,0.655627590246695,0.9580624189523145,1.2080624189523146,0.25
aggressive_015,aggressive,101,"(1, 2, 2, 1)",4,1,4,90.54159072925813,90.45321078275452,0.0883799465036077,4,1.4140791440577232,0.7825486237345262,1.032548623734526,0.25
aggressive_015,aggressive,127,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.9333073761602914,1.1833073761602915,0.25
aggressive_015,aggressive,30,"(1, 0, 2, 4)",2,3,2,86.76373179880967,86.63030502726649,0.13342677154318494,6,3.2022425170364386,0.7338154738068082,0.9838154738068082,0.25
aggressive_015,aggressive,106,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.8897665774925713,1.1397665774925714,0.25
aggressive_019,aggressive,129,"(1, 3, 3, 3)",3,1,3,99.00128874249658,98.92720310573337,0.07408563676321478,1,0.2963425470528591,0.9159282285159929,1.1659282285159929,0.25
aggressive_019,aggressive,126,"(2, 3, 2, 1)",0,1,0,99.90328957642123,99.86231285203081,0.04097672439041844,4,0.655627590246695,0.9578980291752172,1.207898029175217,0.25
aggressive_019,aggressive,146,"(1, 2, 2, 1)",4,1,4,90.54159072925813,90.45321078275452,0.0883799465036077,4,1.4140791440577232,0.7824308562002757,1.0324308562002757,0.25
aggressive_019,aggressive,78,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.9332994863788135,1.1832994863788135,0.25
aggressive_019,aggressive,79,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.933309561535426,1.183309561535426,0.25
aggressive_019,aggressive,80,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.9333166376398871,1.1833166376398871,0.25
aggressive_019,aggressive,60,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9124313103106513,1.1624313103106512,0.25
aggressive_019,aggressive,61,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9190636670279207,1.1690636670279209,0.25
aggressive_019,aggressive,62,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9234869787494281,1.1734869787494282,0.25
aggressive_019,aggressive,85,"(1, 1, 3, 3)",3,1,3,95.5949845436001,95.45558266737063,0.13940187622947064,9,5.018467544260943,0.8445167131839355,1.0945167131839355,0.25
normal_002,normal,34,"(1, 1, 2, 2)",2,1,2,90.31182693105298,90.18466830521666,0.12715862583631576,1,0.5086345033452631,0.7884190588666088,1.0384190588666087,0.25
normal_015,normal,71,"(1, 2, 2, 2)",3,1,3,90.64457334317889,90.59477420851853,0.04979913466036123,3,0.5975896159243348,0.8566472839950382,1.1066472839950383,0.25
normal_015,normal,73,"(1, 2, 2, 2)",3,1,3,90.64457334317889,90.59477420851853,0.04979913466036123,3,0.5975896159243348,0.8566475782177049,1.106647578217705,0.25
normal_015,normal,75,"(1, 2, 2, 2)",3,1,3,90.64457334317889,90.59477420851853,0.04979913466036123,3,0.5975896159243348,0.8566477233489739,1.1066477233489738,0.25
normal_015,normal,93,"(0, 1, 3, 3)",1,3,1,87.81047702523821,87.73038037730443,0.0800966479337859,5,1.601932958675718,0.7533598858662219,1.0033598858662218,0.25
normal_015,normal,94,"(0, 1, 3, 3)",1,3,1,87.81047702523821,87.73038037730443,0.0800966479337859,5,1.601932958675718,0.7674812329612924,1.0174812329612926,0.25
normal_015,normal,95,"(0, 1, 3, 3)",1,3,1,87.81047702523821,87.73038037730443,0.0800966479337859,5,1.601932958675718,0.7772527912843805,1.0272527912843805,0.25
aggressive_000,aggressive,52,"(1, 0, 1, 3)",2,1,2,88.29290832051814,88.14331162938362,0.14959669113451923,1,0.5983867645380769,0.7333333333333334,0.9833333333333334,0.25
aggressive_008,aggressive,51,"(1, 3, 3, 2)",3,2,3,99.13931761006947,99.06391213958544,0.07540547048402857,2,0.6032437638722286,0.9159988873982172,1.1659988873982172,0.25
aggressive_008,aggressive,48,"(2, 3, 2, 1)",0,1,0,99.90328957642123,99.86231285203081,0.04097672439041844,4,0.655627590246695,0.9582050059431836,1.2082050059431837,0.25
aggressive_008,aggressive,69,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.9169843124324425,1.1669843124324424,0.25
aggressive_008,aggressive,70,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.9218518149234883,1.1718518149234884,0.25
aggressive_008,aggressive,110,"(0, 0, 1, 4)",3,2,3,69.9999309667673,69.94482144938848,0.05510951737880987,27,5.951827876911466,0.7063560236598039,0.9563560236598039,0.25
normal_005,normal,40,"(1, 0, 1, 2)",2,1,2,89.55756893958507,89.39532562317537,0.16224331640970036,1,0.6489732656388014,0.7333333333333334,0.9833333333333334,0.25
normal_005,normal,28,"(1, 2, 2, 1)",4,1,4,90.54159072925813,90.45321078275452,0.0883799465036077,4,1.4140791440577232,0.793644261545496,1.043644261545496,0.25
normal_005,normal,105,"(1, 1, 2, 4)",3,2,3,89.6218454784104,89.58565740118645,0.03618807722395445,14,2.0265323245414493,0.7666078798451214,1.0166078798451212,0.25
normal_005,normal,127,"(1, 0, 2, 4)",2,3,2,86.76373179880967,86.63030502726649,0.13342677154318494,6,3.2022425170364386,0.7333333333333334,0.9833333333333334,0.25
normal_016,normal,32,"(1, 2, 3, 3)",0,3,0,95.8424556837967,95.67387310648644,0.16858257731026072,1,0.6743303092410429,0.7898429413469185,1.0398429413469183,0.25
aggressive_001,aggressive,0,"(0, 2, 4, 4)",3,1,3,93.63696800194349,93.5397237597233,0.09724424222018513,2,0.777953937761481,0.8396890717878372,1.0896890717878374,0.25
aggressive_001,aggressive,39,"(0, 3, 4, 2)",4,1,4,95.77718142996389,95.5268316766717,0.2503497532921841,1,1.0013990131687365,0.8936441645757981,1.143644164575798,0.25
aggressive_001,aggressive,56,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.9332356336044835,1.1832356336044834,0.25
aggressive_001,aggressive,57,"(0, 3, 2, 1)",1,4,1,95.62676012248147,95.60013065826763,0.026629464213840492,16,1.7042857096857915,0.9332647156911235,1.1832647156911236,0.25
aggressive_001,aggressive,13,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9323859346129248,1.1823859346129248,0.25
aggressive_001,aggressive,14,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9326679449316199,1.18266794493162,0.25
aggressive_001,aggressive,15,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9328660097919378,1.1828660097919377,0.25
aggressive_001,aggressive,16,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9330051170738073,1.1830051170738072,0.25
aggressive_001,aggressive,17,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9331028165639544,1.1831028165639546,0.25
aggressive_001,aggressive,18,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9331714340385157,1.1831714340385155,0.25
aggressive_001,aggressive,19,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9332196262840239,1.183219626284024,0.25
aggressive_001,aggressive,20,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9332534732383451,1.183253473238345,0.25
aggressive_001,aggressive,21,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9332772450361673,1.1832772450361673,0.25
aggressive_001,aggressive,22,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9332939407295623,1.1832939407295622,0.25
aggressive_001,aggressive,23,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333056666486547,1.1833056666486548,0.25
aggressive_001,aggressive,24,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333139021364123,1.1833139021364123,0.25
aggressive_001,aggressive,25,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333196861826836,1.1833196861826836,0.25
aggressive_001,aggressive,26,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333237485032474,1.1833237485032475,0.25
aggressive_001,aggressive,27,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333266016008176,1.1833266016008177,0.25
aggressive_001,aggressive,28,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333286054224305,1.1833286054224303,0.25
aggressive_001,aggressive,29,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333300127703947,1.1833300127703947,0.25
aggressive_001,aggressive,30,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.933331001195851,1.1833310011958509,0.25
aggressive_001,aggressive,31,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333316953986407,1.1833316953986408,0.25
aggressive_001,aggressive,32,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333321829594476,1.1833321829594476,0.25
aggressive_001,aggressive,33,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333325253889857,1.1833325253889857,0.25
aggressive_001,aggressive,34,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333327658881948,1.1833327658881947,0.25
aggressive_001,aggressive,35,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333329347984761,1.183332934798476,0.25
aggressive_001,aggressive,36,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333330534295653,1.1833330534295654,0.25
aggressive_001,aggressive,37,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.9333331367479709,1.183333136747971,0.25
aggressive_001,aggressive,38,"(0, 3, 4, 3)",1,3,1,95.58907924953127,95.57208508198303,0.016994167548233463,61,4.146576881768965,0.93333319526515,1.18333319526515,0.25
aggressive_010,aggressive,107,"(1, 0, 1, 4)",0,1,0,86.48745134268195,86.28924253794536,0.19820880473659486,1,0.7928352189463794,0.6666666666666666,0.9166666666666666,0.25
aggressive_010,aggressive,31,"(1, 1, 1, 1)",1,0,1,91.07614171252179,90.91577644961274,0.16036526290905329,3,1.9243831549086394,0.7688609896208688,1.018860989620869,0.25
